source,participant,date,OS,frameRate,rt,corr,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,683.37,0,161,WORD,ID,16,pastor,PASTOR
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,754.235,1,336,NW,ID,33,ghodus,GHODUS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,688.315,1,217,WORD,UN,33,shrink,LIQUOR
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,558.425,1,110,WORD,ID,33,polite,POLITE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,723.0450000000001,1,172,WORD,ID,16,patrol,PATROL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,688.2,1,463,NW,UN,33,chaite,KISPEL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,631.9749999999999,1,173,WORD,ID,16,shower,SHOWER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,601.675,1,133,WORD,ID,16,chrome,CHROME
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,689.43,1,36,WORD,UN,16,insult,VANISH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,733.84,1,250,NW,UN,16,lupict,MILTED
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,735.18,1,468,NW,UN,33,padifs,WICTOR
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,806.91,1,382,NW,ID,16,sarley,SARLEY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,872.48,1,171,WORD,ID,16,depart,DEPART
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,803.24,1,279,NW,UN,16,curbol,CELOND
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,629.385,1,72,WORD,ID,33,bright,BRIGHT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,656.51,1,67,WORD,ID,33,policy,POLICY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,752.47,0,357,NW,ID,33,derain,DERAIN
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,892.3100000000001,1,242,NW,UN,16,musied,UNWERT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,973.13,1,418,NW,ID,16,suidle,SUIDLE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,736.77,1,287,NW,UN,16,yaceup,NYMBEL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,599.9250000000001,1,141,WORD,ID,16,orphan,ORPHAN
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,605.45,1,24,WORD,UN,16,domain,PRAISE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,704.1899999999999,1,85,WORD,ID,33,sprawl,SPRAWL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,719.365,1,423,NW,UN,33,praile,STRELD
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,681.99,1,446,NW,UN,33,gircue,RUNAMO
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,717.93,1,356,NW,ID,33,othnis,OTHNIS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,711.48,1,329,NW,ID,33,yarike,YARIKE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,586.385,1,185,WORD,UN,33,portal,BOTHER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,857.445,1,253,NW,UN,16,varosh,RESAIT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,606.075,1,166,WORD,ID,16,starch,STARCH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,775.4,1,345,NW,ID,33,absend,ABSEND
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,706.715,1,194,WORD,UN,33,resign,ABSENT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,683.9549999999999,1,138,WORD,ID,16,melody,MELODY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1091.6999999999998,0,57,WORD,UN,16,danger,CHANGE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,675.77,0,280,NW,UN,16,melaty,CURBOL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,606.05,1,55,WORD,UN,16,ambush,STROKE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1072.905,0,268,NW,UN,16,orchet,PACKES
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,805.385,1,42,WORD,UN,16,tongue,CHAPEL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,686.695,1,182,WORD,UN,33,absent,WINTER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,597.7249999999999,1,210,WORD,UN,33,infect,MONKEY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,576.485,1,104,WORD,ID,33,studio,STUDIO
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,811.335,1,326,NW,ID,33,iguade,IGUADE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,841.57,1,359,NW,ID,33,fonver,FONVER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,708.915,1,251,NW,UN,16,stapod,LUPICT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,706.66,1,420,NW,ID,16,gushop,GUSHOP
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1192.395,1,363,NW,ID,16,breali,BREALI
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,625.5600000000001,1,116,WORD,ID,33,tumble,TUMBLE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1075.2900000000002,0,318,NW,ID,33,reagly,REAGLY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1265.265,1,186,WORD,UN,33,course,PORTAL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,753.4300000000001,1,379,NW,ID,16,auting,AUTING
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,898.95,1,99,WORD,ID,33,fluent,FLUENT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,814.4599999999999,1,311,NW,ID,33,sproly,SPROLY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,965.47,1,184,WORD,UN,33,bother,SLEAZY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,919.31,1,256,NW,UN,16,veniod,INLORS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,765.81,1,479,NW,UN,33,crible,LOBUSH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,668.115,1,165,WORD,ID,16,invest,INVEST
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,752.6850000000001,1,339,NW,ID,33,fachow,FACHOW
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,922.95,1,327,NW,ID,33,plenac,PLENAC
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,924.34,1,15,WORD,UN,16,faucet,AMOUNT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1035.045,1,245,NW,UN,16,piaton,ANOUGS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,818.11,1,362,NW,ID,16,tireau,TIREAU
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,614.8900000000001,1,94,WORD,ID,33,travel,TRAVEL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,973.195,1,340,NW,ID,33,fiatch,FIATCH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1560.3100000000002,1,433,NW,UN,33,pitrom,DRANCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,733.585,1,259,NW,UN,16,unject,SOUDAL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,602.735,1,447,NW,UN,33,sadent,GIRCUE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,763.7049999999999,1,426,NW,UN,33,schind,URIVEL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,702.4899999999999,1,297,NW,UN,16,piergy,FERTIC
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,851.3349999999999,1,410,NW,ID,16,tunory,TUNORY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,600.75,1,5,WORD,UN,16,bundle,PLUNGE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,749.26,1,7,WORD,UN,16,abrupt,ANCHOR
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,668.5600000000001,1,97,WORD,ID,33,client,CLIENT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,620.885,1,106,WORD,ID,33,ransom,RANSOM
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,705.8149999999999,1,162,WORD,ID,16,candle,CANDLE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,658.84,1,375,NW,ID,16,yorque,YORQUE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,700.78,1,387,NW,ID,16,gronce,GRONCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,752.27,1,23,WORD,UN,16,praise,WEALTH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,762.535,1,341,NW,ID,33,myrtie,MYRTIE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,896.245,1,383,NW,ID,16,aungre,AUNGRE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,710.745,1,140,WORD,ID,16,prince,PRINCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,624.88,1,113,WORD,ID,33,chorus,CHORUS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,757.385,1,177,WORD,ID,16,advent,ADVENT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,735.315,1,466,NW,UN,33,robuly,HOCITE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,762.3149999999999,1,257,NW,UN,16,poluth,VENIOD
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,736.565,1,278,NW,UN,16,celond,UNIGHS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,764.285,1,354,NW,ID,33,virlex,VIRLEX
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,856.345,1,373,NW,ID,16,bigent,BIGENT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,625.07,1,145,WORD,ID,16,parish,PARISH
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,764.755,1,252,NW,UN,16,resait,STAPOD
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,1156.935,1,142,WORD,ID,16,spruce,SPRUCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,872.5500000000001,1,312,NW,ID,33,nerawl,NERAWL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,689.2700000000001,1,350,NW,ID,33,nagurs,NAGURS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,734.195,1,119,WORD,ID,33,spider,SPIDER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,898.0350000000001,1,389,NW,ID,16,witmer,WITMER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,630.27,1,120,WORD,ID,33,strain,STRAIN
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,613.195,1,317,NW,ID,33,worbal,WORBAL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,595.885,1,337,NW,ID,33,rejols,REJOLS
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,626.165,1,37,WORD,UN,16,powder,INSULT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,721.585,1,477,NW,UN,33,lobush,PHOTIE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,717.1650000000001,1,428,NW,UN,33,funtle,TANDLY
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,750.805,1,159,WORD,ID,16,detail,DETAIL
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,927.86,1,240,WORD,UN,33,seldom,FOREST
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,659.59,1,157,WORD,ID,16,dragon,DRAGON
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,844.6850000000001,1,241,NW,UN,16,unwert,SMENCO
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,774.365,1,283,NW,UN,16,shaple,VERALF
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,811.86,1,266,NW,UN,16,pasink,VARMIT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,993.98,1,8,WORD,UN,16,hustle,ABRUPT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,883.35,1,436,NW,UN,33,snapel,FRUTAN
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,650.745,1,103,WORD,ID,33,bounce,BOUNCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,972.9,1,404,NW,ID,16,cluirm,CLUIRM
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,657.97,1,196,WORD,UN,33,stream,CREDIT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,711.975,1,48,WORD,UN,16,survey,WALNUT
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,633.155,1,35,WORD,UN,16,vanish,SOCKET
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,885.965,1,44,WORD,UN,16,clergy,DANGER
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,803.65,1,81,WORD,ID,33,friend,FRIEND
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,870.5899999999999,1,467,NW,UN,33,wictor,GORBIE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,708.6850000000001,1,73,WORD,ID,33,source,SOURCE
./data/5fbd8615d29543198393bdc7_lexical_decision_task_MP_exp2_2020-11-25_17h30.00.431.csv,5fbd8615d29543198393bdc7,2020-11-25_17h30.00.431,Win32,60,730.88,1,199,WORD,UN,33,plague,INVOKE
