counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.069,-1,,,,,,401,NW,UN,33,elopia,MUSTIL,z,,,,,,,0.118489583,-0.498697917,0,0,0,,0,294,294,400,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.973,,,,,,,,0.973,0,,,,,,417,NW,UN,33,suidle,EAROUD,z,,,,,,,0.118489583,-0.498697917,0,0,0,,0,295,295,416,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.235,,,,,,,,0.235,1,,,,,,404,NW,UN,33,syntic,CLUIRM,z,,,,,,,0.118489583,-0.498697917,0,0,0,,0,296,296,403,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.803,,,,,,,,1.803,1,,,,,,192,WORD,UN,16,object,PLAGUE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,297,297,191,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.071,,,,,,,,0.071,0,,,,,,277,NW,"ID",33,petain,PETAIN,z,,,,,,,-0.889322917,0.5,0,0,0,,0,298,298,276,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.12,,,,,,,,0.12,0,,,,,,367,NW,UN,33,hornal,SLIQUE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,299,299,366,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.152,,,,,,,,0.152,0,,,,,,271,NW,"ID",33,aubrid,AUBRID,z,,,,,,,-0.889322917,0.5,0,0,0,,0,300,300,270,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.087,,,,,,,,0.087,0,,,,,,247,NW,"ID",33,blarge,BLARGE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,301,301,246,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.152,,,,,,,,0.152,0,,,,,,60,WORD,"ID",33,pencil,PENCIL,m,,,,,,,-0.889322917,0.5,0,0,0,,0,302,302,59,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.184,,,,,,,,0.184,1,,,,,,32,WORD,"ID",33,buckle,BUCKLE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,303,303,31,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.085,,,,,,,,0.085,1,,,,,,11,WORD,"ID",33,cruise,CRUISE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,304,304,10,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.052,,,,,,,,0.052,1,,,,,,143,WORD,UN,33,sponge,REASON,m,,,,,,,-0.889322917,0.5,0,0,0,,0,305,305,142,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.021,,,,,,,,0.021,1,,,,,,389,NW,UN,33,hatrus,WITMER,z,,,,,,,-0.889322917,0.5,0,0,0,,0,306,306,388,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.174,,,,,,,,0.174,0,,,,,,206,WORD,UN,16,wreath,TAILOR,m,,,,,,,-0.889322917,0.5,0,0,0,,0,307,307,205,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.535,,,,,,,,0.535,0,,,,,,303,NW,"ID",16,fiream,FIREAM,z,,,,,,,-0.889322917,0.5,0,0,0,,0,308,308,302,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.118,,,,,,,,1.118,1,,,,,,321,NW,"ID",16,miator,MIATOR,z,,,,,,,-0.889322917,0.5,0,0,0,,0,309,309,320,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.617,,,,,,,,0.617,1,,,,,,109,WORD,"ID",16,wonder,WONDER,m,,,,,,,-0.889322917,0.5,0,0,0,,0,310,310,108,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.776,,,,,,,,0.776,1,,,,,,222,WORD,UN,16,casino,HINDER,m,,,,,,,-0.889322917,0.5,0,0,0,,0,311,311,221,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.602,,,,,,,,0.602,0,,,,,,334,NW,"ID",16,watmeg,WATMEG,z,,,,,,,-0.889322917,0.5,0,0,0,,0,312,312,333,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.738,,,,,,,,0.738,1,,,,,,20,WORD,"ID",33,breast,BREAST,m,,,,,,,-0.889322917,0.5,0,0,0,,0,313,313,19,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.851,,,,,,,,0.851,1,,,,,,129,WORD,UN,33,stupid,MARVEL,m,,,,,,,-0.889322917,0.5,0,0,0,,0,314,314,128,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.202,,,,,,,,1.202,1,,,,,,309,NW,"ID",16,amiloy,AMILOY,z,,,,,,,-0.889322917,0.5,0,0,0,,0,315,315,308,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.885,,,,,,,,0.885,1,,,,,,443,NW,UN,16,jaunce,DORSEX,z,,,,,,,-0.889322917,0.5,0,0,0,,0,316,316,442,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.873,,,,,,,,0.873,1,,,,,,75,WORD,"ID",16,trophy,TROPHY,m,,,,,,,-0.889322917,0.5,0,0,0,,0,317,317,74,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.887,,,,,,,,0.887,0,,,,,,259,NW,"ID",33,soudal,SOUDAL,z,,,,,,,-0.889322917,0.5,0,0,0,,0,318,318,258,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.652,,,,,,,,0.652,1,,,,,,313,NW,"ID",16,paurse,PAURSE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,319,319,312,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.074,,,,,,,,1.074,1,,,,,,288,NW,"ID",33,yaceup,YACEUP,z,,,,,,,-0.889322917,0.5,0,0,0,,0,320,320,287,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.085,,,,,,,,1.085,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,,-0.889322917,0.5,0,0,0,,0,321,321,371,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.853,,,,,,,,0.853,1,,,,,,347,NW,"ID",16,kerift,KERIFT,z,,,,,,,-0.889322917,0.5,0,0,0,,0,322,322,346,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.371,,,,,,,,1.371,0,,,,,,381,NW,UN,33,sarley,HUNIEK,z,,,,,,,-0.889322917,0.5,0,0,0,,0,323,323,380,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.005,,,,,,,,1.005,1,,,,,,105,WORD,"ID",16,number,NUMBER,m,,,,,,,-0.889322917,0.5,0,0,0,,0,324,324,104,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.371,,,,,,,,1.371,0,,,,,,439,NW,UN,16,saride,LIMPOR,z,,,,,,,-0.889322917,0.5,0,0,0,,0,325,325,438,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.85,,,,,,,,0.85,1,,,,,,358,NW,"ID",16,fleack,FLEACK,z,,,,,,,-0.889322917,0.5,0,0,0,,0,326,326,357,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.335,,,,,,,,1.335,1,,,,,,307,NW,"ID",16,kirafe,KIRAFE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,327,327,306,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.701,,,,,,,,0.701,1,,,,,,413,NW,UN,33,serbol,EQUATS,z,,,,,,,-0.889322917,0.5,0,0,0,,0,328,328,412,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.768,,,,,,,,0.768,1,,,,,,183,WORD,UN,16,sleazy,MILDEW,m,,,,,,,-0.889322917,0.5,0,0,0,,0,329,329,182,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.99,,,,,,,,0.99,0,,,,,,435,NW,UN,16,frutan,IMPURB,z,,,,,,,-0.889322917,0.5,0,0,0,,0,330,330,434,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.224,,,,,,,,1.224,1,,,,,,265,NW,"ID",33,distar,DISTAR,z,,,,,,,-0.889322917,0.5,0,0,0,,0,331,331,264,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.353,,,,,,,,1.353,1,,,,,,278,NW,"ID",33,unighs,UNIGHS,z,,,,,,,-0.889322917,0.5,0,0,0,,0,332,332,277,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.288,,,,,,,,1.288,1,,,,,,72,WORD,"ID",16,bright,BRIGHT,m,,,,,,,-0.889322917,0.5,0,0,0,,0,333,333,71,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.001,,,,,,,,1.001,0,,,,,,333,NW,"ID",16,catrie,CATRIE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,334,334,332,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,1.001,-1,,,,,,297,NW,"ID",33,fertic,FERTIC,z,,,,,,,-0.889322917,0.5,0,0,0,,0,335,335,296,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.425,,,,,,,,0.425,0,,,,,,363,NW,UN,33,impote,BREALI,z,,,,,,,-0.889322917,0.5,0,0,0,,0,336,336,362,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.687,,,,,,,,0.687,1,,,,,,361,NW,UN,33,tireau,PAUCHE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,337,337,360,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.684,,,,,,,,0.684,0,,,,,,248,NW,"ID",33,strole,STROLE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,338,338,247,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.858,,,,,,,,0.858,1,,,,,,474,NW,UN,16,gorbie,HABLIN,z,,,,,,,-0.889322917,0.5,0,0,0,,0,339,339,473,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.686,,,,,,,,0.686,0,,,,,,317,NW,"ID",16,worbal,WORBAL,z,,,,,,,-0.889322917,0.5,0,0,0,,0,340,340,316,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.868,,,,,,,,0.868,1,,,,,,269,NW,"ID",33,orchet,ORCHET,z,,,,,,,-0.889322917,0.5,0,0,0,,0,341,341,268,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.636,,,,,,,,0.636,1,,,,,,73,WORD,"ID",16,source,SOURCE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,342,342,72,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.82,,,,,,,,0.82,1,,,,,,133,WORD,UN,33,debris,CHROME,m,,,,,,,-0.889322917,0.5,0,0,0,,0,343,343,132,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.074,,,,,,,,1.074,0,,,,,,296,NW,"ID",33,beinch,BEINCH,z,,,,,,,-0.889322917,0.5,0,0,0,,0,344,344,295,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,1.055,,,,,,,,1.055,0,,,,,,471,NW,UN,16,cigney,NOBEST,z,,,,,,,-0.889322917,0.5,0,0,0,,0,345,345,470,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.606,,,,,,,,0.606,0,,,,,,108,WORD,"ID",16,reckon,RECKON,m,,,,,,,-0.889322917,0.5,0,0,0,,0,346,346,107,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.099,,,,,,,,1.099,1,,,,,,110,WORD,"ID",16,polite,POLITE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,347,347,109,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,1.118,,,,,,,,1.118,0,,,,,,5,WORD,"ID",33,plunge,PLUNGE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,348,348,4,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.824,,,,,,,,0.824,1,,,,,,31,WORD,"ID",33,weapon,WEAPON,m,,,,,,,-0.889322917,0.5,0,0,0,,0,349,349,30,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.817,,,,,,,,0.817,1,,,,,,243,NW,"ID",33,musied,MUSIED,z,,,,,,,-0.889322917,0.5,0,0,0,,0,350,350,242,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.374,,,,,,,,0.374,1,,,,,,141,WORD,UN,33,spruce,ORPHAN,m,,,,,,,-0.889322917,0.5,0,0,0,,0,351,351,140,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.201,,,,,,,,0.201,0,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,352,352,16,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.192,,,,,,,,0.192,1,,,,,,224,WORD,UN,16,vulgar,PERIOD,m,,,,,,,-0.889322917,0.5,0,0,0,,0,353,353,223,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.027,,,,,,,,0.027,0,,,,,,253,NW,"ID",33,resait,RESAIT,z,,,,,,,-0.889322917,0.5,0,0,0,,0,354,354,252,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.117,,,,,,,,0.117,0,,,,,,454,NW,UN,16,tondle,SCOUGE,z,,,,,,,-0.889322917,0.5,0,0,0,,0,355,355,453,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.176,,,,,,,,0.176,1,,,,,,294,NW,"ID",33,inhort,INHORT,z,,,,,,,-0.889322917,0.5,0,0,0,,0,356,356,293,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.218,,,,,,,,0.218,0,,,,,,237,WORD,UN,16,seldom,POSTER,m,,,,,,,-0.889322917,0.5,0,0,0,,0,357,357,236,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.401,,,,,,,,0.401,1,,,,,,213,WORD,UN,16,intake,SQUEAL,m,,,,,,,-0.889322917,0.5,0,0,0,,0,358,358,212,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.242,,,,,,,,0.242,0,,,,,,177,WORD,UN,33,inform,ADVENT,m,,,,,,,-0.889322917,0.5,0,0,0,,0,359,359,176,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.167,,,,,,,,0.167,1,,,,,,212,WORD,UN,16,squeal,VERIFY,m,,,,,,,-0.889322917,0.5,0,0,0,,0,360,360,211,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.003,,,,,,,,0.003,1,,,,,,336,NW,"ID",16,ghodus,GHODUS,z,,,,,,,-0.889322917,0.5,0,0,0,,0,361,361,335,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.084,,,,,,,,0.084,0,,,,,,116,WORD,"ID",16,tumble,TUMBLE,m,,,,,,,-0.889322917,0.5,0,0,0,space,0,362,362,115,1,,6.182
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.084,-1,,,,,,18,WORD,"ID",33,humble,HUMBLE,m,,,,,,,-0.889322917,0.5,0,0,0,,0,363,363,17,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.058,,,,,,,,0.058,1,,,,,,136,WORD,UN,33,finger,BLEACH,m,,,,,,,-0.889322917,0.5,0,0,0,,0,364,364,135,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.072,,,,,,,,0.072,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,,-0.889322917,0.5,0,0,0,,0,365,365,26,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.335,,,,,,,,0.335,0,,,,,,221,WORD,UN,16,hinder,MASCOT,m,,,,,,,-0.889322917,0.5,0,0,0,,0,366,366,220,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.171,,,,,,,,0.171,0,,,,,,23,WORD,"ID",33,wealth,WEALTH,m,,,,,,,-0.889322917,0.5,0,0,0,,0,367,367,22,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.651,,,,,,,,0.651,1,,,,,,169,WORD,UN,33,pounce,GENIUS,m,,,,,,,-0.889322917,0.5,0,0,0,,0,368,368,168,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.535,,,,,,,,0.535,0,,,,,,400,NW,UN,33,mustil,WEAROX,z,,,,,,,-0.889322917,0.5,0,0,0,,0,369,369,399,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.168,,,,,,,,0.168,1,,,,,,256,NW,"ID",33,inlors,INLORS,z,,,,,,,-0.889322917,0.5,0,0,0,,0,370,370,255,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.36,,,,,,,,0.36,0,,,,,,194,WORD,UN,16,resign,ABSENT,m,,,,,,,-0.889322917,0.5,0,0,0,,0,371,371,193,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.29,,,,,,,,0.29,1,,,,,,310,NW,"ID",16,daniet,DANIET,z,,,,,,,-0.889322917,0.5,0,0,0,,0,372,372,309,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,0,,,,,,,,,0.29,-1,,,,,,186,WORD,UN,16,course,PORTAL,m,,,,,,,-0.889322917,0.5,0,0,0,,0,373,373,185,1,,
,,,,,,,,,,,,,,,,,,5fb87cc7e395495e86b4dda8,2020-11-27_07h24.51.333,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.604,,,,,,,,0.604,0,,,,,,291,NW,"ID",33,pretch,PRETCH,z,,,,,,,-0.889322917,0.5,0,0,0,,0,374,374,290,1,,
