counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.43404,,,,,,,,0.43404,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,302,302,39,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.494865,,,,,,,,0.494865,1,,,,,,38,WORD,UN,50,insect,POWDER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,303,303,217,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52383,,,,,,,,0.52383,1,,,,,,276,NW,UN,50,petain,YARMON,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,304,304,455,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.657865,,,,,,,,0.657865,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,305,305,396,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.19087,,,,,,,,1.19087,1,,,,,,397,NW,"ID",50,camble,CAMBLE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,306,306,336,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.790895,,,,,,,,0.790895,0,,,,,,402,NW,"ID",50,syntic,SYNTIC,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,307,307,341,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.626475,,,,,,,,0.626475,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,308,308,395,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.403125,,,,,,,,0.403125,0,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,309,309,167,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,,0,,,,,,,,,0.403125,-1,,,,,,3,WORD,UN,50,trench,KNIGHT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,310,310,182,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,1.77821,,,,,,,,1.77821,0,,,,,,299,NW,UN,50,yarion,STURCH,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,311,311,478,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.410485,,,,,,,,0.410485,1,,,,,,280,NW,UN,50,melaty,CURBOL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,312,312,459,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.332845,,,,,,,,0.332845,0,,,,,,156,WORD,"ID",50,cradle,CRADLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,313,313,95,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.4059,,,,,,,,0.4059,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,314,314,133,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.28842,,,,,,,,0.28842,1,,,,,,176,WORD,"ID",50,strife,STRIFE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,315,315,115,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.566365,,,,,,,,0.566365,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,316,316,270,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52876,,,,,,,,0.52876,1,,,,,,246,NW,UN,50,blarge,PIATON,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,317,317,425,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.300985,,,,,,,,0.300985,0,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,318,318,256,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.529215,,,,,,,,0.529215,0,,,,,,285,NW,UN,50,reldon,PRUDGE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,319,319,464,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.51019,,,,,,,,0.51019,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,320,320,150,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.506635,,,,,,,,0.506635,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,321,321,110,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.43007,,,,,,,,0.43007,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,322,322,16,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60015,,,,,,,,0.60015,1,,,,,,11,WORD,UN,50,amount,CRUISE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,323,323,190,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.37686,,,,,,,,0.37686,0,,,,,,332,NW,"ID",33,vangue,VANGUE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,324,324,271,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.43558,,,,,,,,0.43558,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,325,325,121,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.5565,,,,,,,,0.5565,0,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,326,326,130,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.23586,,,,,,,,1.23586,1,,,,,,387,NW,"ID",50,gronce,GRONCE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,327,327,326,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.63615,,,,,,,,0.63615,1,,,,,,6,WORD,UN,50,anchor,BUNDLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,328,328,185,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.492925,,,,,,,,0.492925,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,329,329,156,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.37124,,,,,,,,0.37124,1,,,,,,235,WORD,UN,33,pirate,GRUMPY,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,330,330,174,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.372525,,,,,,,,0.372525,1,,,,,,126,WORD,"ID",50,enough,ENOUGH,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,331,331,65,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.37624,,,,,,,,0.37624,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,332,332,144,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.46407,,,,,,,,0.46407,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,333,333,74,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6393,,,,,,,,0.6393,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,334,334,346,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.35859,,,,,,,,0.35859,0,,,,,,302,NW,"ID",33,miluer,MILUER,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,335,335,241,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53559,,,,,,,,0.53559,1,,,,,,167,WORD,"ID",50,design,DESIGN,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,336,336,106,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.4916,,,,,,,,0.4916,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,337,337,306,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.609875,,,,,,,,0.609875,1,,,,,,388,NW,"ID",50,cragin,CRAGIN,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,338,338,327,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.554885,,,,,,,,0.554885,1,,,,,,159,WORD,"ID",50,detail,DETAIL,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,339,339,98,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.3023,,,,,,,,0.3023,0,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,340,340,380,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.435025,,,,,,,,0.435025,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,341,341,109,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.434455,,,,,,,,0.434455,1,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,342,342,103,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.522775,,,,,,,,0.522775,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,343,343,177,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.606135,,,,,,,,0.606135,1,,,,,,297,NW,UN,50,piergy,FERTIC,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,344,344,476,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.392295,,,,,,,,0.392295,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,345,345,243,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.393175,,,,,,,,0.393175,0,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,346,346,169,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55422,,,,,,,,0.55422,1,,,,,,174,WORD,"ID",50,turkey,TURKEY,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,347,347,113,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.47701,,,,,,,,0.47701,1,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,348,348,236,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.33209,,,,,,,,0.33209,1,,,,,,152,WORD,"ID",50,rocket,ROCKET,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,349,349,91,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.649415,,,,,,,,0.649415,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,350,350,135,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.293845,,,,,,,,0.293845,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,351,351,191,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.534265,,,,,,,,0.534265,1,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,352,352,318,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.383455,,,,,,,,0.383455,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,353,353,125,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.56064,,,,,,,,0.56064,0,,,,,,398,NW,"ID",50,blunde,BLUNDE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,354,354,337,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.57177,,,,,,,,0.57177,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,355,355,49,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.310295,,,,,,,,0.310295,0,,,,,,399,NW,"ID",50,fouret,FOURET,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,356,356,338,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.59475,,,,,,,,0.59475,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,357,357,379,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.675975,,,,,,,,0.675975,1,,,,,,416,NW,"ID",50,pathel,PATHEL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,358,358,355,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.48009,,,,,,,,0.48009,0,,,,,,201,WORD,UN,33,factor,ADMIRE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,359,359,140,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.468495,,,,,,,,0.468495,0,,,,,,283,NW,UN,50,shaple,VERALF,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,360,360,462,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.44318,,,,,,,,0.44318,1,,,,,,124,WORD,"ID",50,blouse,BLOUSE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,361,361,63,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.418995,,,,,,,,0.418995,0,,,,,,354,NW,"ID",33,virlex,VIRLEX,z,,,,,,0.041666667,-0.398148148,1,0,0,,0,362,362,293,1,break_done_button
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.0323,,,,,,,,0.0323,0,,,,,,316,NW,"ID",33,scregm,SCREGM,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,363,363,255,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.89443,,,,,,,,0.89443,1,,,,,,147,WORD,"ID",50,garlic,GARLIC,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,364,364,86,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.6759,,,,,,,,0.6759,1,,,,,,291,NW,UN,50,ablint,PRETCH,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,365,365,470,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.30547,,,,,,,,1.30547,1,,,,,,253,NW,UN,50,varosh,RESAIT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,366,366,432,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.74292,,,,,,,,0.74292,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,367,367,413,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.602915,,,,,,,,0.602915,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,368,368,172,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.475495,,,,,,,,0.475495,0,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,369,369,4,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60866,,,,,,,,0.60866,1,,,,,,187,WORD,UN,33,social,COURSE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,370,370,126,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.555615,,,,,,,,0.555615,1,,,,,,267,NW,UN,50,packes,PASINK,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,371,371,446,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.486175,,,,,,,,0.486175,1,,,,,,252,NW,UN,50,resait,STAPOD,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,372,372,431,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58733,,,,,,,,0.58733,1,,,,,,24,WORD,UN,50,domain,PRAISE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,373,373,203,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.52329,,,,,,,,0.52329,1,,,,,,52,WORD,UN,50,police,IMPOSE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,374,374,231,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.432545,,,,,,,,0.432545,1,,,,,,395,NW,"ID",50,colury,COLURY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,375,375,334,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.569065,,,,,,,,0.569065,0,,,,,,43,WORD,UN,50,foster,TONGUE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,376,376,222,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.516615,,,,,,,,0.516615,1,,,,,,206,WORD,UN,33,wreath,TAILOR,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,377,377,145,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.475515,,,,,,,,0.475515,1,,,,,,382,NW,"ID",50,sarley,SARLEY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,378,378,321,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.692385,,,,,,,,0.692385,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,379,379,388,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.46621,,,,,,,,0.46621,0,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,380,380,142,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.544605,,,,,,,,0.544605,0,,,,,,138,WORD,"ID",50,melody,MELODY,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,381,381,77,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.548915,,,,,,,,0.548915,1,,,,,,251,NW,UN,50,stapod,LUPICT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,382,382,430,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.518745,,,,,,,,0.518745,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,383,383,55,1,
