counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.523777008,-0.319174757,1,0,0,0.651,button_left,0.651,1,,,,,,279,NW,UN,16,curbol,CELOND,z,,,,,,-0.523777008,-0.319174757,1,0,0,,0,188,188,458,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.483992197,-0.308691377,1,0,0,0.7311,button_right,0.7311,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.483992197,-0.308691377,1,0,0,,0,189,189,90,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.500615833,-0.293087932,1,0,0,0.7531,button_left,0.7531,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,,,,,,-0.500615833,-0.293087932,1,0,0,,0,190,190,309,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.485175012,-0.278947404,1,0,0,0.6644,button_left,0.6644,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,-0.485175012,-0.278947404,1,0,0,,0,191,191,395,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.487080398,-0.287968089,1,0,0,0.6163,button_right,0.6163,1,,,,,,127,WORD,"ID",16,castle,CASTLE,m,,,,,,0.487080398,-0.287968089,1,0,0,,0,192,192,66,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.473337081,-0.318443372,1,0,0,0.6835,button_left,0.6835,1,,,,,,315,NW,"ID",33,laston,LASTON,z,,,,,,-0.473337081,-0.318443372,1,0,0,,0,193,193,254,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.473698292,-0.295769775,1,0,0,0.7498,button_right,0.7498,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,0.473698292,-0.295769775,1,0,0,,0,194,194,55,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.448478328,-0.324050903,1,0,0,1.1213,button_right,1.1213,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.448478328,-0.324050903,1,0,0,,0,195,195,159,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.456866885,-0.292600317,1,0,0,0.6684,button_left,0.6684,1,,,,,,396,NW,"ID",16,flengy,FLENGY,z,,,,,,-0.456866885,-0.292600317,1,0,0,,0,196,196,335,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.469580789,-0.309178917,1,0,0,0.6489,button_right,0.6489,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,,,,,,0.469580789,-0.309178917,1,0,0,,0,197,197,182,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.483630949,-0.279191249,1,0,0,0.7681,button_left,0.7681,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,-0.483630949,-0.279191249,1,0,0,,0,198,198,322,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.483630949,-0.289430933,1,0,0,0.6669,button_left,0.6669,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,-0.483630949,-0.289430933,1,0,0,,0,199,199,286,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.463404387,-0.312835916,1,0,0,0.6324,button_right,0.6324,1,,,,,,129,WORD,"ID",16,marvel,MARVEL,m,,,,,,0.463404387,-0.312835916,1,0,0,,0,200,200,68,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.481057473,-0.270658178,1,0,0,0.6707,button_left,0.6707,1,,,,,,272,NW,UN,16,sortel,DAMILT,z,,,,,,-0.481057473,-0.270658178,1,0,0,,0,201,201,451,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.50663861,-0.312592145,1,0,0,0.5851,button_right,0.5851,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.50663861,-0.312592145,1,0,0,,0,202,202,42,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.516571304,-0.261881264,1,0,0,0.6348,button_left,0.6348,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,-0.516571304,-0.261881264,1,0,0,,0,203,203,378,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.514512516,-0.271877178,1,0,0,0.6845,button_left,0.6845,1,,,,,,281,NW,UN,16,porlex,MELATY,z,,,,,,-0.514512516,-0.271877178,1,0,0,,0,204,204,460,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.515541928,-0.297232619,1,0,0,0.784,button_left,0.784,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,,,,,,-0.515541928,-0.297232619,1,0,0,,0,205,205,469,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.502674584,-0.285042476,1,0,0,0.7387,button_left,0.7387,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,-0.502674584,-0.285042476,1,0,0,,0,206,206,388,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.497012981,-0.289187089,1,0,0,0.5999,button_left,0.5999,1,,,,,,269,NW,UN,16,wrimsy,ORCHET,z,,,,,,-0.497012981,-0.289187089,1,0,0,,0,207,207,448,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.482601573,-0.299183003,1,0,0,0.6489,button_left,0.6489,1,,,,,,250,NW,UN,16,lupict,MILTED,z,,,,,,-0.482601573,-0.299183003,1,0,0,,0,208,208,429,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.495315404,-0.348674811,1,0,0,0.734,button_right,0.734,1,,,,,,125,WORD,"ID",16,nickel,NICKEL,m,,,,,,0.495315404,-0.348674811,1,0,0,,0,209,209,64,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.517085992,-0.287480475,1,0,0,0.668,button_left,0.668,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,,,,,,-0.517085992,-0.287480475,1,0,0,,0,210,210,251,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.474727742,-0.309666458,1,0,0,0.7483,button_right,0.7483,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,,,,,,0.474727742,-0.309666458,1,0,0,,0,211,211,117,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.478330594,-0.314054915,1,0,0,0.7515,button_right,0.7515,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,0.478330594,-0.314054915,1,0,0,,0,212,212,59,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.521203532,-0.272852481,1,0,0,0.722,button_left,0.722,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,,,,,,-0.521203532,-0.272852481,1,0,0,,0,213,213,326,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.53715904,-0.28528632,1,0,0,0.8345,button_left,0.8345,1,,,,,,377,NW,"ID",16,injore,INJORE,z,,,,,,-0.53715904,-0.28528632,1,0,0,,0,214,214,316,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.474212943,-0.333802899,1,0,0,0.6844,button_right,0.6844,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,0.474212943,-0.333802899,1,0,0,,0,215,215,137,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.480389345,-0.293087932,1,0,0,0.9703,button_right,0.9703,1,,,,,,104,WORD,"ID",33,studio,STUDIO,m,,,,,,0.480389345,-0.293087932,1,0,0,,0,216,216,43,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.524806384,-0.276021791,1,0,0,0.8191,button_left,0.8191,1,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,-0.524806384,-0.276021791,1,0,0,,0,217,217,299,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.525835796,-0.283823476,1,0,0,0.9515,button_left,0.9515,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,-0.525835796,-0.283823476,1,0,0,,0,218,218,268,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.467522038,-0.312104605,1,0,0,0.6569,button_right,0.6569,1,,,,,,237,WORD,UN,33,glance,POSTER,m,,,,,,0.467522038,-0.312104605,1,0,0,,0,219,219,176,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.516571304,-0.3135673,1,0,0,0.7511,button_left,0.7511,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,-0.516571304,-0.3135673,1,0,0,,0,220,220,264,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.492895404,-0.322100371,1,0,0,0.717,button_left,0.717,1,,,,,,296,NW,UN,16,fertic,BEINCH,z,,,,,,-0.492895404,-0.322100371,1,0,0,,0,221,221,475,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.477815795,-0.297476389,1,0,0,0.6172,button_right,0.6172,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,,,,,,0.477815795,-0.297476389,1,0,0,,0,222,222,237,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.496344853,-0.295038464,1,0,0,0.7174,button_right,0.7174,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.496344853,-0.295038464,1,0,0,,0,223,223,54,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.496344853,-0.295769775,1,0,0,0.7373,button_right,0.7373,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,0.496344853,-0.295769775,1,0,0,,0,224,224,153,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.489139149,-0.277728405,1,0,0,0.649,button_right,0.649,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,0.489139149,-0.277728405,1,0,0,,0,225,225,49,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.459801535,-0.29333185,1,0,0,0.5503,button_right,0.5503,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,,,,,,0.459801535,-0.29333185,1,0,0,,0,226,226,112,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.461345636,-0.328926827,1,0,0,0.7857,button_right,0.7857,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,0.461345636,-0.328926827,1,0,0,,0,227,227,40,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.47112489,-0.326976443,1,0,0,0.7524,button_right,0.7524,1,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,,,,,,0.47112489,-0.326976443,1,0,0,,0,228,228,95,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.50370396,-0.283335862,1,0,0,0.734,button_left,0.734,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,-0.50370396,-0.283335862,1,0,0,,0,229,229,368,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.505762748,-0.307472303,1,0,0,0.7506,button_left,0.7506,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,,,,,,-0.505762748,-0.307472303,1,0,0,,0,230,230,404,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.522747632,-0.27724079,1,0,0,0.7011,button_left,0.7011,1,,,,,,258,NW,UN,16,soudal,POLUTH,z,,,,,,-0.522747632,-0.27724079,1,0,0,,0,231,231,437,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.486565599,-0.328683057,1,0,0,0.8968,button_right,0.8968,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,0.486565599,-0.328683057,1,0,0,,0,232,232,50,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.498557044,-0.311373072,1,0,0,0.751,button_left,0.751,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,-0.498557044,-0.311373072,1,0,0,,0,233,233,256,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.498042357,-0.275290406,1,0,0,0.8846,button_left,0.8846,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,-0.498042357,-0.275290406,1,0,0,,0,234,234,375,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.511939077,-0.303571534,1,0,0,0.7678,button_left,0.7678,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,,,,,,-0.511939077,-0.303571534,1,0,0,,0,235,235,308,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.506792124,-0.281385551,1,0,0,0.6674,button_left,0.6674,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,,,,,,-0.506792124,-0.281385551,1,0,0,,0,236,236,331,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.494286102,-0.323806985,1,0,0,0.6984,button_right,0.6984,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.494286102,-0.323806985,1,0,0,,0,237,237,11,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.504065208,-0.288943318,1,0,0,1.0356,button_right,1.0356,0,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,0.504065208,-0.288943318,1,0,0,,0,238,238,352,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.485536298,-0.317468143,1,0,0,0.6663,button_right,0.6663,0,,,,,,462,NW,UN,33,kispel,ABSULT,z,,,,,,0.485536298,-0.317468143,1,0,0,,0,239,239,401,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.494800753,-0.30186492,1,0,0,0.8031,button_right,0.8031,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,,,,,,0.494800753,-0.30186492,1,0,0,,0,240,240,24,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.504218685,-0.296013545,1,0,0,1.1056,button_left,1.1056,1,,,,,,366,NW,"ID",16,toshel,TOSHEL,z,,,,,,0.07120825,-0.381588093,1,0,0,,0,241,241,305,1,break_done_button
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.53561494,-0.275046636,1,0,0,0.7008,button_left,0.7008,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,-0.53561494,-0.275046636,1,0,0,,0,242,242,295,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.461345636,-0.315761529,1,0,0,0.5684,button_right,0.5684,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,,,,,,0.461345636,-0.315761529,1,0,0,,0,243,243,232,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.496344853,-0.307716073,1,0,0,0.6317,button_right,0.6317,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,0.496344853,-0.307716073,1,0,0,,0,244,244,20,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.495830054,-0.322587985,1,0,0,0.5857,button_right,0.5857,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,0.495830054,-0.322587985,1,0,0,,0,245,245,194,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.486565599,-0.309666458,1,0,0,0.6202,button_right,0.6202,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.486565599,-0.309666458,1,0,0,,0,246,246,155,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.478845244,-0.291868932,1,0,0,0.5646,button_right,0.5646,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,0.478845244,-0.291868932,1,0,0,,0,247,247,228,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.482601573,-0.281141633,1,0,0,0.6845,button_left,0.6845,1,,,,,,262,NW,UN,16,dolica,QUILEW,z,,,,,,-0.482601573,-0.281141633,1,0,0,,0,248,248,441,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.483992197,-0.327951672,1,0,0,0.6336,button_right,0.6336,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,0.483992197,-0.327951672,1,0,0,,0,249,249,3,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.49546888,-0.285042476,1,0,0,0.8698,button_left,0.8698,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,-0.49546888,-0.285042476,1,0,0,,0,250,250,432,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.505609309,-0.307472303,1,0,0,0.6048,button_right,0.6048,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,,,,,,0.505609309,-0.307472303,1,0,0,,0,251,251,88,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.487595049,-0.315030144,1,0,0,0.7155,button_right,0.7155,1,,,,,,206,WORD,UN,33,wreath,TAILOR,m,,,,,,0.487595049,-0.315030144,1,0,0,,0,252,252,145,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.487233801,-0.316005373,1,0,0,0.6666,button_left,0.6666,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,-0.487233801,-0.316005373,1,0,0,,0,253,253,281,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,0.464433837,-0.323563215,1,0,0,0.6197,button_right,0.6197,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,0.464433837,-0.323563215,1,0,0,,0,254,254,169,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.51760068,-0.277728405,1,0,0,0.6673,button_left,0.6673,1,,,,,,385,NW,"ID",16,veigma,VEIGMA,z,,,,,,-0.51760068,-0.277728405,1,0,0,,0,255,255,324,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.510909664,-0.300645847,1,0,0,0.6812,button_left,0.6812,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,,,,,,-0.510909664,-0.300645847,1,0,0,,0,256,256,347,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.526865172,-0.29528216,1,0,0,0.9543,button_left,0.9543,1,,,,,,278,NW,UN,16,celond,UNIGHS,z,,,,,,-0.526865172,-0.29528216,1,0,0,,0,257,257,457,1,
,,,,,,,,,,,,,,,,,,5f318ffff91fee0689bb3c5c,2020-11-27_15h04.22.200,lexical_decision_task_MP_exp2,2020.2.5,Linux armv8l,60,,0,-0.508850912,-0.293087932,1,0,0,1.2215,button_left,1.2215,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,-0.508850912,-0.293087932,1,0,0,,0,258,258,364,1,
